Year,Precip_00,Precip_01,Precip_02,Precip_03
893,248.03157417292164,310.40128516935425,186.74012270319045,602.9707146186528
894,505.85535778671914,348.0391461624482,611.6614774700192,414.978888265222
895,254.60429749348182,914.3732193283824,192.73946919144817,431.014014834652
896,329.7500160232787,808.8827070738299,599.3385675386402,202.20485969050983
897,866.8115154069659,600.1390805882199,365.4555769264334,986.9890669247301
898,367.55677673523047,264.8916761022848,325.6586464625428,481.6564773925426
899,354.3243620699472,392.2805499140927,469.4832031523642,310.7433338491649
900,201.16507659230973,358.52185092375726,470.6707522301661,136.30799572016562
901,1158.0724576200191,749.6440660741388,455.9920534571325,266.35833145185387
902,556.8480859734581,604.5217928641218,1007.8685208375232,348.38136544736403
903,479.9407891003794,297.27154751663466,402.9299813923887,331.42380596262456
904,66.96280914336596,142.7054181703307,348.3178706312221,173.39247592319768
905,119.06341874869686,599.279723044496,510.31784465600646,119.7123774014837
906,407.89461023871,695.9204241015897,264.90241843857564,356.0054962662958
907,426.4750315176834,395.98023556900733,311.27064662468416,555.0977513849765
908,582.9271831469875,353.90983995145933,183.3794745241464,480.3048838444293
909,641.4541914440971,615.4554337129838,760.6005713468445,1143.2437563991116
910,509.62493703752966,535.6819924255632,677.2234619092159,442.91158183227867
911,674.9178090361147,608.8785049660755,296.2004528203593,484.3568694719168
912,505.1397207231198,353.53657765551714,130.55608067559052,187.82263626551895
913,243.9055022983924,379.4311678319059,232.6858971964536,668.2005283134754
914,516.5390679898594,393.5475460371485,249.77012353769618,149.56145954388995
915,459.3667392559042,473.3245912191862,767.5745105403038,398.8039604231452
916,355.9997567348156,491.306323340015,975.5407802411752,486.39421148019613
917,701.9773336058831,581.4894504076727,314.10067403505053,525.1059433774313
918,363.4990453335315,737.1594295686183,1070.0193756312146,801.5550765542782
919,471.85605255633516,576.0843985774618,623.1610682824362,216.55273804524813
920,547.1654225945613,752.762921663978,389.17673432174536,745.3446546634411
921,628.816849922072,261.4593472622041,211.2278027242604,901.5148749252724
922,718.2997036985382,176.94858768688445,548.6579004363759,206.603829472306
923,556.9589874102855,150.84327422374744,278.52794315698065,171.9969135063559
924,344.92133575709886,281.78169448038096,873.2207730481402,294.60066988171286
925,555.5731128076809,457.492216009092,436.0034376769665,665.2467816300942
926,657.7898963941291,536.0013898164715,707.005477690849,85.31273050216998
927,468.4643769832945,512.2144456278016,427.95578873576505,326.31234731311247
928,626.0205477429893,494.34482683797205,330.1807695850836,255.90870072751926
929,214.84306125798344,542.6195503553506,430.86100721562315,775.9346249287396
930,276.792848433132,521.0522482497499,585.7629776742591,485.4154448921842
931,292.1890507792475,571.8431567277655,614.4866961064567,61.853632719165624
932,544.0789961799366,452.51166342529234,1235.6297495292886,325.1530304957228
933,266.0067634676725,291.189062606281,193.0580335123545,355.0191974087229
934,398.3670878094428,134.95739449327044,175.28104033062831,573.6061903950407
935,627.4094057005733,657.2628802289578,598.0837921902048,818.3259383049137
936,924.3143983430724,178.43240408020154,596.5772573051515,415.8518000123617
937,340.9465458208595,662.8011447303204,298.141053462583,98.47010425239306
938,141.76571088140082,585.4147376296904,486.89712665689865,246.0254695308955
939,247.11048221638003,616.4218906984445,543.8003282607667,331.919966743161
940,197.6729966404839,865.4924854918477,664.5248869381812,162.3808807540339
941,369.39794465369835,579.5417169512492,919.9562132487024,209.53712947240695
942,368.1401048506863,293.81134356978026,632.1364207975432,214.59222020769798
943,608.946914551503,302.3755140531009,319.2506662245661,907.9113262394272
944,320.6153068072037,527.0203240702764,674.6917331476086,574.834336507191
945,1035.8811628039086,343.41593951220256,725.8698843636618,396.8919465385908
946,763.4769413187113,635.1816576205955,370.3425528308829,764.1806281367619
947,250.23788502741573,239.89100993631948,523.5380522776219,437.83448963047965
948,431.716512749618,147.4940188391111,252.90426482134228,432.4046346014154
949,479.88655723561004,346.14955391409654,118.50913062538652,338.26262656784974
950,360.94688965762003,623.7474225353468,256.3467918064776,171.70958240262624
951,304.3246706275087,442.6841781314515,605.2376538312122,362.0541907865792
952,389.90885204991133,317.1159968030454,205.90525097112945,477.59232642846183
953,280.13300498692774,102.46458313528991,738.7834699474549,629.1100876578754
954,159.5948474276638,1363.8163128786296,537.2657344093328,390.0186511457322
955,422.4633805607794,552.9029366612284,296.4258494282209,344.6232073011068
956,531.4750491909874,368.04832672745255,1050.0018553931889,515.594118770474
957,347.0323177028174,616.5899812442351,638.7669286779536,580.4065264512343
958,665.70368726526,363.5331544865408,237.72583255861664,297.0184959268047
959,118.30842023595598,322.3592504978384,854.5223380583701,544.2479555838047
960,526.4171920634982,159.21954111053222,528.5272133683467,467.98319100919264
961,361.6597725923052,264.75439140814467,150.6723475820474,653.676498906775
962,836.1150568788306,292.1436377523569,282.9061000729633,753.9618133291068
963,810.5347239043158,250.9447315245311,546.6172603108735,139.0607195013536
964,416.4955836935978,636.6051530037449,368.27763968982856,586.3364674991694
965,327.07256841573894,312.32354067718563,222.65200176872642,514.7927088443537
966,943.8869564231984,237.47461705729992,660.288390053821,740.8346117338498
967,1026.2423682571975,272.4365885995822,300.4903884461478,95.10049771394236
968,449.96225416030984,259.417277337668,585.8024978833264,357.44499437954994
969,208.89494702836728,658.1069857191147,175.13949977791515,384.8703712956354
970,209.0276667879148,154.8667061169682,652.9722467481656,351.68302981252714
971,440.9597301430389,109.13621247470877,462.5840320037908,606.1819499582188
972,396.88990721112197,504.9107953134828,769.380472805748,503.1531947383304
973,131.2765705656069,259.5913162346358,434.86501155697744,807.3587119605215
974,620.7132465911233,775.5081597484207,843.81665959567,755.7636100599068
975,368.5686392665664,761.9741842238205,680.5863337590157,700.719821572917
976,386.68671432037684,546.7920187942377,475.5119575382106,297.8621620790077
977,626.1612266394836,502.93355334611715,355.09099372869036,451.24284529151294
978,732.9463049593097,299.5563231040421,280.68027264747667,300.3123450408972
979,490.32087583207397,263.7875622608857,606.5176765511975,359.11850918640374
980,731.3961590427898,638.802368426022,633.6462053729987,1230.901114076921
981,397.4532887185891,154.78819369360863,637.8611835169344,784.5210771096803
982,1250.3492779172245,168.27662804531562,511.8353371994242,391.25181633042456
983,620.0265950704874,267.3791351429878,169.52392590052997,95.29506235798584
984,761.552582576841,268.89492527564363,405.7265926941297,274.90325060634984
985,565.3093130522768,488.1002635240731,519.7200323742518,385.43697670199884
986,325.29573155121733,930.5689724122819,239.21704240284987,370.95427023249914
987,186.5841494881147,203.3816496527134,821.3441570767837,594.2516196595576
988,893.7868606458578,74.9694482338468,707.4137906755271,1094.7954783463479
989,806.0288242723714,301.49383017870997,109.82535466103813,296.34794582982164
990,843.8292881340865,833.2767016090218,621.2599559030872,280.5393020924155
991,475.3566419363314,255.51896466811453,252.3711702719452,82.68903153232992
992,47.491621360754145,625.7536842035145,308.3748991796353,532.7909226868234
993,509.98975574140195,227.2761431426828,362.94414398102134,514.7944309911857
994,1015.2298584763272,642.9839333714375,511.8363222112387,365.1966085596426
995,836.9028815466852,414.49351454923436,921.0960921211746,419.50641028256683
996,310.60560170810584,364.82973006091606,190.99269822200344,1153.941229930605
997,181.08156895841574,257.80413625972574,211.16602704208915,695.7353298116307
998,329.8788877880135,647.7430475339156,184.157087431624,681.6963033652955
999,535.8540868026835,273.25965618286097,879.6649244119462,490.06264859753935
1000,525.989530568057,353.69865137631973,1049.2218734576904,423.6486447714896
1001,483.73284863683386,247.195076369174,388.53102293093076,236.3605983901727
1002,275.23532324501065,477.3703342297511,164.52256030618955,926.4830955530432
1003,427.065765913196,425.73046167426384,388.58387070651963,1092.0376594068607
1004,415.99817606696513,299.55322777377467,422.1495134692924,568.234368695456
1005,596.6579952089869,496.2114453140494,520.427972233682,242.77021597304812
1006,266.10482409735255,148.81241075407019,467.84515550696943,531.1050434984551
1007,357.2027078552917,151.46112816724448,825.9225511499237,569.7131291042366
1008,850.4840196653879,374.7141487652023,838.2520632322885,565.2423251808433
1009,680.8209552963091,283.35173531268,775.9564678055102,405.6207890049552
1010,349.8426955498143,363.8693115376498,450.90084874907166,311.0931507860138
1011,422.25850600277084,307.1680613204885,460.263828986935,327.74828349005037
1012,333.06892306470394,171.46193641257162,567.2121315325726,346.60633657861456
1013,312.9049069053672,241.0366414160506,742.1740644624017,361.8599436095172
1014,404.614325600124,240.96442205170624,325.09997988221767,429.0941301769303
1015,469.0141509218079,530.4490435210595,379.8962357499348,188.96282676896115
1016,178.13555648582752,416.15977874317866,516.4805326228403,249.2487090524911
1017,217.21157278968127,332.0645804774292,474.5545086050315,186.5526408020889
1018,366.0895098854842,191.95193977237182,546.1227295009867,241.75318756210166
1019,527.4068708734699,463.2981673035172,604.6474077802949,318.70606473271744
1020,408.1822927534512,414.03487959877856,396.73043594050176,133.72923331490819
1021,280.53180463085965,285.1111002999828,726.3472951769937,423.4441470898596
1022,159.23009858470468,244.34600161979532,160.81464324093741,240.09550480279503
1023,690.4620686539771,256.0816691446167,869.2530800380388,1061.8328182011207
1024,248.9617052981691,761.602192824986,95.73623691551008,611.3963423989427
1025,737.918315720364,481.1235628200006,136.5683041486084,553.4893875322547
1026,485.6448266640692,407.3220700471901,554.9429994535511,503.09451990740865
1027,636.3922900044349,398.36549146527864,977.0997155350208,337.51583113269004
1028,707.7135280468488,116.64779932320921,497.2130299861146,592.3203160045979
1029,544.2849391615116,282.39320440047925,669.5793161286899,354.05858587631263
1030,129.87365745957266,422.42303459264366,226.3050864421979,261.94724332366013
1031,534.1289464800925,408.33260912474105,343.3570361511177,425.58937327561074
1032,240.96188266455857,747.4640267078853,319.25590338656554,616.6761534038683
1033,218.3109856560314,691.4919010112343,639.625799835635,214.5446956579982
1034,606.1650999478517,253.0177326219443,585.7090596074086,359.46578600509133
1035,787.93526617005,468.6892536925303,171.45806801393115,868.1866362010519
1036,259.16562575898536,248.38989175651886,366.6760609917997,884.246554392209
1037,529.1256007579168,553.5430715612982,307.40979084316365,264.2184231477774
1038,489.3083094905754,87.05840755372847,511.43570318701086,603.823848382461
1039,395.491955004396,246.50274349529556,530.856407049125,327.85704703722814
1040,486.49635202392716,305.12025153552923,808.2369323900944,481.9718880267668
1041,352.4976949129427,568.7202908836414,385.45908502067437,1026.8121209723354
1042,527.4607408572359,656.5632623830436,444.9547622673108,449.7151274898104
1043,680.9373974586666,374.7639365551776,332.2640680898053,438.3797575873599
1044,234.683581394964,447.1589858507321,268.41516032489557,383.1253716852906
1045,179.0413717124427,247.35359366495126,544.6320796806391,414.71219314760316
1046,110.9523640064148,483.2258204100519,482.9963485638469,287.8365798329543
1047,686.7290160340433,504.88636517433235,229.7634181836844,619.9414180265551
1048,255.05389040446133,257.2164054813146,488.30596008151605,342.74279771122565
1049,217.70610632093417,527.3971748707204,382.8164917885659,534.8597621162996
1050,361.2721368074538,474.1863717337706,238.04584040608452,765.5813409091792
1051,160.37852954906808,153.62721785629282,203.31232378651382,339.84789828873784
1052,252.98389701476745,249.9677164978608,464.2375985970397,353.8271898964546
1053,648.4356460370964,142.56537585938273,354.0291879576044,368.9742883244242
1054,620.8788739282666,351.1063024284968,776.8181465001181,521.4688457448177
1055,330.16268726065084,529.3167129778757,467.97581419614716,536.4119973678569
1056,477.8989613159205,347.29150132314385,670.7057535891697,334.6421397689972
1057,302.9282584772781,426.70042583996764,745.6027168014168,223.35884611682738
1058,473.2417870014736,603.5352764568911,433.0498087101828,808.5984910218732
1059,397.27808082831683,201.94264543203968,285.28711945518495,721.7796197527373
1060,287.08484860233295,480.4913091621312,873.2241857312997,272.64900707953245
1061,262.5059355070774,532.0686480725644,370.061959004609,238.98289114437915
1062,315.85528770747396,281.5535386494005,289.08347135985815,107.99471577255787
1063,895.1085007044966,285.61800819512354,449.73024074365827,232.29028473026887
1064,905.6739759648076,221.70850386004923,658.4178253877843,118.12735320189007
1065,221.87227216863198,472.90520162917517,365.4385585987385,398.63701686939993
1066,332.84468845570075,772.4543079857092,535.1262144335315,440.4692790544357
1067,683.7302011970078,344.3702315821133,360.99598466065584,1003.0057752987152
1068,572.0367250726213,519.8670080574396,434.28738995006285,488.3137169813981
1069,834.8845182907544,865.6506592025501,780.7366208330228,431.7776874260703
1070,991.1195020137584,619.9582833538258,106.28400929563574,560.9410147024631
1071,676.2479306421008,304.2187580326189,516.3029388096991,343.30271240085517
1072,511.31450590639537,386.2375152910511,559.5387964310873,949.485264542258
1073,166.7426845838153,694.7146122706687,704.5399829556578,353.12938277383836
1074,301.50303549973387,434.52050173419883,257.22361477342025,363.5912650148104
1075,452.70695953926264,827.9768113058026,456.43877776813537,197.7782888485574
1076,801.3176592189841,550.9334645110343,332.86501586918115,494.4064506945971
1077,866.7212762829969,338.2366754925458,360.58235225756556,563.8990482543949
1078,953.4709123953523,789.5516515047626,407.0794036033397,335.20957718549903
1079,333.917105114739,644.4005785134727,138.06187542751513,202.7195316690131
1080,219.823073734764,654.0530911538295,925.374180312244,518.5134461149065
1081,109.31870984309029,441.6080757088157,1592.2620279937405,494.56926193506575
1082,343.8277578808263,772.2618632763614,378.80708470908377,553.7849578519862
1083,364.3830568799517,328.0388627220045,278.6988971702661,298.67703274435337
1084,739.3931591632971,644.7588511755512,330.8193179423066,320.0821560496591
1085,706.238908495059,603.0517423959817,49.81496049694882,400.3156058681633
1086,451.60547010648435,408.8758721854642,335.72259480911987,368.7309912119528
1087,244.89238758508438,245.26936296837775,493.94142918028297,461.8973652435215
1088,624.5737888227567,361.64421487212167,458.3695532914026,423.45755882144897
1089,276.50709372869426,351.08620971226196,263.88407537988763,408.7785768053626
1090,725.268041976319,436.7948165259919,328.37112218964285,426.38484048154106
1091,413.0507144058387,635.7016237224349,584.5591644501322,170.23106205250892
1092,455.58672564084867,352.4324749735415,811.7246383485823,786.4655443102387
1093,462.6553969274035,513.0419538729308,575.4017148263242,847.8739996690674
1094,86.88461954622925,620.6132551836718,387.80993191224456,283.6476606336731
1095,517.0557895284677,566.1415549122286,676.3393411077848,348.4429960955406
1096,219.9905092894161,280.9303155818256,398.2861112857895,386.4293696678227
1097,704.3746614767638,459.74313878407236,219.555874639521,376.3297640029396
1098,479.0308321838957,761.0398983912943,395.09882304024416,329.72709171996036
1099,1010.8033707759002,356.25535498115784,590.67342049406,470.9897751372793
1100,1131.9852090670852,206.88744903666836,395.33211861372575,449.85331524074616
1101,602.6849057289703,479.3165531685882,579.3948121934884,293.7869638309505
1102,673.6227942102882,511.6466278183252,328.98280220826166,572.5520953822304
1103,228.91407671338527,1057.5163820370603,525.8608775049831,323.04384409277475
1104,326.51587554999014,290.36364662822393,642.7185280854625,558.8410666348407
1105,754.2247513577678,456.90706717989775,408.00309715578317,633.1087413699809
1106,500.9810303043547,60.41388314362335,224.90738192557572,526.2503004152337
1107,244.22608439152282,579.9292281445338,411.8886633720152,710.2802692617012
1108,929.3736332937004,804.2203963274817,101.24254455112936,907.126681599973
1109,724.3702838547558,682.7481199353588,620.4201977735157,811.3932578639212
1110,571.2967439551003,289.74573495934044,326.56835075854025,845.9158917493152
1111,349.75862515587477,580.4737520121787,191.54068530092098,753.9794246673738
1112,278.72954896708984,298.4736462527743,592.7809128648845,560.3108228961623
1113,217.78940066834235,739.3956364012743,467.95100604503153,141.1587570012834
1114,384.08263725372785,365.6737828521267,562.6483934095756,251.85783183970798
1115,308.8731326191677,336.6515102001582,349.3478981440388,335.1543645104066
1116,107.8924188028144,200.7404364616337,147.98702065751283,322.90559917187306
1117,343.45751116274107,298.6023985743726,375.3773586274263,518.5640530461499
1118,334.3134253702087,424.0147942698488,177.17309241095913,327.1774797565545
1119,227.5114776572428,853.4478196444002,91.41553638065355,430.5875051929378
1120,563.1088746673087,975.4828678659463,642.5512503091487,258.80912218554914
1121,573.0252369649718,231.99376847133937,642.4395242428021,346.08934882518935
1122,390.21402445885315,170.65796520242046,306.4346932690956,641.3863135079106
1123,153.9496591903994,222.12667079757702,383.3188291360035,807.9196586814211
1124,780.2912766612956,295.3090619245704,402.3671037163021,521.2047396396443
1125,623.5052502120811,208.64085558536945,366.2719117625518,231.05498192430144
1126,482.2238122846151,347.06865448186437,422.5709530482582,508.2371711052544
1127,388.8632870774694,323.9879319376157,430.396232062121,479.1781264939909
1128,441.4704061686427,510.2190756614334,538.9802902567193,198.9410237942669
1129,81.39841303352375,523.5389729214677,227.35700012567284,245.69334996156326
1130,229.03634733632325,173.3590048360831,365.9232196414467,275.79194873465497
1131,380.34578649234527,811.4089233332984,246.14056218622588,285.07624882223695
1132,415.39964762042746,772.0555520537507,370.99821753159586,665.2837413467563
1133,493.12792793316686,518.6523280513925,421.2274814493914,414.3028611322258
1134,392.35788034019083,293.00168516077713,189.23471653465407,412.07701805354026
1135,389.59887471097574,154.87701508014882,803.9180786132819,321.9053907133581
1136,254.03222447052968,364.32773662631655,738.3944973101953,634.3358798621942
1137,332.9360173309864,444.6419709080774,365.91623141840745,547.833374805793
1138,147.08242598123985,407.75138196160486,487.90309725162285,451.46990282126467
1139,316.81735778884826,767.0688791642618,328.33600556096883,267.95220486323365
1140,336.83451638704037,349.9133241644613,560.4803383650559,164.64076091562148
1141,388.22470948211514,276.69177691514733,216.60657008260497,311.6202182904238
1142,782.6630892504747,250.21345286061862,334.6320114577024,487.2434766568758
1143,627.7664233691477,644.4040658383698,173.54910279962075,525.4065008986394
1144,348.5319333641368,455.90506902776923,666.6164536336036,245.54975044367256
1145,316.71664615415176,376.3203238686838,423.5296060289078,229.95641583801185
1146,609.8532387795071,172.50762210341549,743.1991408897916,690.081750036695
1147,545.8669596577749,291.27511114852086,933.386371119378,295.9469607265057
1148,598.3418990753538,1080.1208685755703,578.8836451820142,373.4820172130417
1149,533.587490002114,652.8376423689583,259.07551296152144,477.0465818417785
1150,278.3515050714246,513.104388460761,389.5694488835813,262.1997895011843
1151,468.55309301907084,507.35567950384285,220.44088913261132,420.81657975514605
1152,454.7386121471037,528.5525532108644,557.9003690143353,252.75552343012242
1153,311.8747378546757,422.3133170329066,443.97620550251287,771.3157076667146
1154,323.74825799289687,266.8907930290937,474.16678683306435,359.76698116237236
1155,372.1566300917624,484.1695256303758,361.92290653176286,437.996842114548
1156,706.5684469422557,356.5493014548107,311.0991075282217,904.723229632268
1157,373.01412519013917,422.8834915708342,676.3106879531408,183.363899847474
1158,775.5766724580137,248.45073228609184,820.9135478963052,336.3483416291815
1159,183.59573307814358,300.1320354076191,328.28367496208205,246.87901067549546
1160,381.0214296893299,362.97358935435267,559.8738526335153,296.44864773198134
1161,722.3967751991072,373.60578179191896,343.68957155548605,406.23090594679564
1162,1097.318805437995,367.0135513775421,281.41981194393867,362.3001318530831
1163,327.03625706434934,482.4388308938727,316.26232106828377,275.20607312359
1164,525.3648175667269,371.0289617723524,625.6010401691085,436.4267220007352
1165,196.10380977280158,264.6612381105923,702.8239759883987,723.2326036057402
1166,343.92207466898674,367.866207339092,481.7951482697705,506.33866433063463
1167,357.43144402381097,475.084641909589,284.2301507407142,227.32539531406098
1168,459.94665627886576,489.3722574891087,278.9042978839772,532.8957446059351
1169,391.7973139285449,392.93674228918485,387.8330658367816,544.5373777698937
1170,187.1039605278141,205.3620862528695,812.7318987649742,291.27227983316936
1171,353.6534057998536,596.5970768137997,267.4052104899829,455.067093874878
1172,573.568326894153,639.8381346772435,373.08986478422116,351.16670665160075
1173,241.88238080225312,217.19435492959855,235.42778679381112,650.7823010746372
1174,203.97850993223759,399.7400875983138,386.56169697420813,620.1496339431168
1175,611.9819823913048,464.3100975189762,814.6824610504095,262.07545583210987
1176,625.3569431759719,685.0824710272137,949.6607939947136,264.62007503071203
1177,728.4684961971368,880.5248327852478,377.8740486048522,466.34250109307436
1178,292.0592390986982,818.8183262444452,132.88881561002842,688.4888606461168
1179,224.46758102012203,745.8851272536806,401.22429389385985,648.6032215353773
1180,300.8558620600882,249.72996025488706,244.6553411078897,838.4820756949086
1181,291.16411031393335,253.4066686404801,568.1161988948837,747.9005000950743
1182,346.7458780171608,148.30869039621012,135.13407044303077,909.705009886256
1183,166.08915820326783,199.50467716052657,499.112312108789,388.5327778071887
1184,339.62427460590027,541.1619613797116,885.2439981551809,353.9165654921099
1185,184.65906170344584,732.5238760860941,611.8762438308872,574.7973788625276
1186,303.8756551500141,1077.6680734794943,197.02041013732102,306.74503174658366
1187,396.4771165579695,374.0822147920043,319.2884295355236,504.13929504799376
1188,343.6208569881038,566.929224069173,439.3327177216362,615.863488586631
1189,306.23715063814325,817.8048569148098,185.03627174590162,337.35310842605617
1190,845.9270072215503,376.9844459292164,265.5106336491692,504.0027834094484
1191,864.2143355958983,430.0395050246329,442.8362850849544,309.46964322387413
1192,690.9332914992717,230.6866666843757,282.49848953475947,453.42012825146935
1193,312.6464108718877,668.9637981285972,401.3384659273065,172.9332820045257
1194,970.0238074551303,365.41435308064126,639.2414656963101,157.37761142690908
1195,375.5754272904309,306.52462693941084,466.973126155478,803.1620437579859
1196,463.9497118164658,476.1381778790915,198.01271921966782,458.41558428697334
1197,329.45362554819235,165.8165792026689,713.8088688598192,217.5885822370261
1198,176.63254730898151,541.1355339133974,517.4256331490335,332.32485601565776
1199,423.78420329339866,604.7130929022302,302.7512170229382,316.234695594718
1200,1137.105712940349,963.6406310178113,356.143392377552,390.3857926823653
1201,297.00077563333383,611.8041854507032,165.54435216696425,787.0649593694587
1202,611.976561052668,519.4992227713219,275.82097403034993,409.45906459612144
1203,765.7285190740912,406.1773257192158,231.30080213813102,532.5130248582299
1204,219.60147053181828,440.735352812126,304.3333503592484,312.69244321297987
1205,300.66986354503456,628.6235927074049,413.21524107858636,449.4389348114838
1206,387.12957055551436,296.7909378284734,732.6612460998955,372.7539841836177
1207,442.40424469111,634.588506239625,616.3370695600382,445.6060538389026
1208,426.7292025302685,388.3058183425489,456.69331114906237,400.3035172424443
1209,327.0372314440507,454.39155795133024,490.47800987104927,474.9945918652634
1210,462.8212094456538,398.17197985832667,194.17678728793172,470.0807297308419
1211,467.20097639370863,941.8321967203143,407.88945377042745,414.76690996128616
1212,319.9624952798385,641.3496915281082,434.421342683592,694.6209085436957
1213,155.75430784488051,305.7850132768916,861.6559789853308,785.3547166942312
1214,205.3769032920911,379.57083289818655,333.85000973348616,975.7552536701284
1215,276.2498042281166,346.34462668203787,296.8063555410085,421.68904430426664
1216,212.5896564897512,162.91695120933477,163.14511898345378,318.2782844574572
1217,398.66154352027917,319.9257492296442,769.5396257337208,173.99500544645943
1218,972.587994756026,365.06934763555,592.950556575002,313.5999797079363
1219,453.8790362701081,307.01560227918463,341.59432292337544,648.3232169729962
1220,594.6835669472899,492.60904836168737,510.8382717720702,408.06384230257737
1221,475.782159752855,339.74178034466206,813.9774047131592,339.053639731893
1222,316.80092454334783,416.71431086337924,493.144923613237,414.908907288821
1223,260.8937706381072,191.2525397208197,343.7594873386859,893.4492622702861
1224,195.77045259360733,606.2277792305994,644.2381859093738,85.39990087286907
1225,395.0305950392925,933.5506294215402,167.30716449567308,236.48718030498185
1226,200.71616497727868,673.5492814547688,144.90832733291833,71.10641033418732
1227,476.6251070192837,483.2579518186683,285.4780290870985,537.534817442413
1228,500.68993375776876,648.8525285091234,887.3777207516994,405.00555566121216
1229,538.4974491090836,198.0606159400663,716.8540202229839,313.1531428642593
1230,625.5776803928246,438.80142378044917,246.1592359349866,184.28335673227804
1231,540.25320891157,364.4874005940243,308.8259383598711,222.9095317209711
1232,298.63059596108087,420.1930706245666,598.2663857545167,431.904159362744
1233,314.779938907644,482.2557624849472,463.03190489397264,570.5198220482204
1234,318.8744447658172,544.3608993062404,216.84052115495282,414.594023383991
1235,719.9926773560222,442.8733886527983,280.58202675566343,412.49791193085093
1236,393.33094902383306,433.9708279927018,299.7963610303173,381.5655086670837
1237,965.5274667645843,372.23742934502025,762.4709704754242,573.624500871645
1238,763.5939496876273,334.1798942731201,644.5070221763673,710.0643315116298
1239,529.975631055097,303.4795095560297,206.52282696215542,620.6025627666941
1240,566.933048264171,287.17271749686705,477.6635277891237,292.06791456185414
1241,212.83093010744076,377.4757223492765,426.94845344606347,497.36951454018725
1242,561.8848941020487,198.9836890251317,643.5984711178604,782.6385315593892
1243,413.9967578412516,427.83583023742585,518.6196897109717,238.26834148634612
1244,996.4100319735055,694.367472943815,280.92396604691737,219.6369704885204
1245,421.14504707219817,707.5207100384648,408.91814218405085,573.5267801670205
1246,196.8088820801331,595.126383704686,711.2601536639609,453.2770881306202
1247,209.18367177829143,168.23554260170505,362.7104058696864,871.2907064569963
1248,546.103023247243,270.4521550436882,595.3979529990833,302.11038776088213
1249,895.0970245313682,407.10649769062525,573.2070630081115,548.6142891377186
1250,444.20546718168913,693.474120905754,233.53748501837023,259.6468606919101
1251,236.20444747651302,562.5567660380136,215.765587692208,224.67519177186625
1252,87.33018185259075,1055.903185991123,595.1070945508648,827.8701919192945
1253,615.0960412175567,1255.5252243418586,136.43935218033366,368.911526947997
1254,802.571806337119,588.9002298658531,447.0987836195855,233.37242752775344
1255,1125.4866730106812,543.7964259789732,709.8927545022898,977.9506999740457
